2018-07-19 14:27:43.920947: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-19 14:27:44.096016: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.7335
pciBusID: 0000:01:00.0
totalMemory: 7.92GiB freeMemory: 3.03GiB
2018-07-19 14:27:44.096046: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080, pci bus id: 0000:01:00.0, compute capability: 6.1)
train_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.train.txt
valid_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.valid.txt
logdir:./log_dir/bsize32.epoch70.lr_c2warm16000/
step:100 source:(1, 66) loss:128.492
step:217200 source:(1, 66) loss:95.8884
step:217300 source:(1, 26) loss:72.4646
step:217400 source:(1, 66) loss:70.9896
step:217500 source:(1, 66) loss:60.3786
step:217600 source:(1, 66) loss:80.8734
step:217700 source:(1, 38) loss:57.984
step:217800 source:(1, 66) loss:74.4165
step:217900 source:(1, 66) loss:63.2699
step:218000 source:(1, 66) loss:68.3937
step:218100 source:(1, 66) loss:72.0161
step:218200 source:(1, 66) loss:97.9982
step:218300 source:(1, 48) loss:88.1498
step:218400 source:(1, 66) loss:60.0793
step:218500 source:(1, 66) loss:87.2891
step:218600 source:(1, 66) loss:64.0719
step:218700 source:(1, 48) loss:84.9257
step:218800 source:(1, 66) loss:52.9979
step:218900 source:(1, 66) loss:79.5956
step:219000 source:(1, 66) loss:80.4068
step:219100 source:(1, 66) loss:85.5733
step:219200 source:(1, 66) loss:73.1249
step:219300 source:(1, 28) loss:75.5516
step:219400 source:(1, 66) loss:66.0447
step:219500 source:(1, 66) loss:77.5479
step:219600 source:(1, 66) loss:72.9437
step:219700 source:(1, 26) loss:86.8709
step:219800 source:(1, 66) loss:74.4872
step:219900 source:(1, 66) loss:61.5165
step:220000 source:(1, 66) loss:77.2802
step:220100 source:(1, 60) loss:65.3723
step:220200 source:(1, 63) loss:75.5028
step:220300 source:(1, 66) loss:56.6927
step:220400 source:(1, 62) loss:86.7498
step:220500 source:(1, 42) loss:84.9162
step:220600 source:(1, 27) loss:82.0922
step:220700 source:(1, 54) loss:69.7422
step:220800 source:(1, 66) loss:57.9162
step:220900 source:(1, 54) loss:83.3267
step:221000 source:(1, 66) loss:86.5032
step:221100 source:(1, 66) loss:74.2655
step:221200 source:(1, 40) loss:75.7342
step:221300 source:(1, 55) loss:49.4552
step:221400 source:(1, 66) loss:60.2629
step:221500 source:(1, 66) loss:67.805
step:221600 source:(1, 66) loss:96.4272
step:221700 source:(1, 66) loss:84.4165
step:221800 source:(1, 66) loss:80.0175
step:221900 source:(1, 33) loss:54.8155
step:222000 source:(1, 66) loss:81.1812
step:222100 source:(1, 66) loss:71.5489
step:222200 source:(1, 66) loss:70.5216
step:222300 source:(1, 56) loss:86.1803
step:222400 source:(1, 53) loss:65.6777
step:222500 source:(1, 24) loss:74.4932
step:222600 source:(1, 66) loss:61.7972
step:222700 source:(1, 66) loss:97.7834
step:222800 source:(1, 55) loss:81.3585
step:222900 source:(1, 66) loss:68.2069
step:223000 source:(1, 66) loss:90.7154
step:223100 source:(1, 62) loss:59.5603
step:223200 source:(1, 66) loss:67.6607
step:223300 source:(1, 56) loss:82.8816
step:223400 source:(1, 66) loss:69.2772
step:223500 source:(1, 42) loss:88.2053
step:223600 source:(1, 44) loss:80.9991
step:223700 source:(1, 66) loss:75.1083
step:223800 source:(1, 66) loss:95.8767
step:223900 source:(1, 43) loss:57.7058
step:224000 source:(1, 66) loss:73.554
step:224100 source:(1, 43) loss:70.7259
step:224200 source:(1, 27) loss:67.2294
step:224300 source:(1, 66) loss:85.951
step:224400 source:(1, 50) loss:73.4217
step:224500 source:(1, 66) loss:80.9383
step:224600 source:(1, 66) loss:84.5827
step:224700 source:(1, 66) loss:62.7876
step:224800 source:(1, 66) loss:69.2046
step:224900 source:(1, 60) loss:63.2486
step:225000 source:(1, 27) loss:78.4192
step:225100 source:(1, 66) loss:62.1036
step:225200 source:(1, 61) loss:69.7704
step:225300 source:(1, 24) loss:89.8181
step:225400 source:(1, 66) loss:86.1748
step:225500 source:(1, 66) loss:79.3417
step:225600 source:(1, 66) loss:71.184
step:225700 source:(1, 66) loss:64.13
step:225800 source:(1, 31) loss:77.4653
step:225900 source:(1, 40) loss:83.9497
step:226000 source:(1, 32) loss:85.5575
step:226100 source:(1, 47) loss:67.5658
step:226200 source:(1, 66) loss:62.9403
step:226300 source:(1, 51) loss:66.6858
step:226400 source:(1, 29) loss:77.5484
step:226500 source:(1, 49) loss:77.2428
step:226600 source:(1, 66) loss:86.0351
step:226700 source:(1, 66) loss:99.0734
step:226800 source:(1, 57) loss:79.538
step:226900 source:(1, 56) loss:81.5226
step:227000 source:(1, 66) loss:64.6929
step:227100 source:(1, 26) loss:42.1098
step:227200 source:(1, 66) loss:97.3596
step:227300 source:(1, 66) loss:80.1382
step:227400 source:(1, 66) loss:77.4941
step:227500 source:(1, 56) loss:63.0689
step:227600 source:(1, 66) loss:78.8142
step:227700 source:(1, 66) loss:86.8547
step:227800 source:(1, 66) loss:63.9908
step:227900 source:(1, 66) loss:68.5625
step:228000 source:(1, 66) loss:64.5361
step:228100 source:(1, 66) loss:65.9296
step:228200 source:(1, 25) loss:81.2723
step:228300 source:(1, 51) loss:65.2671
step:228400 source:(1, 64) loss:67.9745
step:228500 source:(1, 66) loss:90.0715
step:228600 source:(1, 59) loss:74.0002
step:228700 source:(1, 25) loss:77.674
step:228800 source:(1, 36) loss:85.1136
step:228900 source:(1, 66) loss:78.8512
step:229000 source:(1, 66) loss:97.9479
step:229100 source:(1, 66) loss:78.4986
step:229200 source:(1, 66) loss:54.8348
step:229300 source:(1, 35) loss:79.9856
step:229400 source:(1, 28) loss:81.873
step:229500 source:(1, 66) loss:70.178
step:229600 source:(1, 29) loss:56.9888
step:229700 source:(1, 66) loss:85.3932
step:229800 source:(1, 66) loss:61.7342
step:229900 source:(1, 66) loss:76.0341
step:230000 source:(1, 66) loss:66.4911
step:230100 source:(1, 31) loss:80.6036
step:230200 source:(1, 50) loss:65.9957
step:230300 source:(1, 22) loss:75.5183
step:230400 source:(1, 66) loss:78.9946
step:230500 source:(1, 46) loss:93.2072
step:230600 source:(1, 66) loss:72.2857
step:230700 source:(1, 53) loss:73.525
step:230800 source:(1, 39) loss:44.3256
step:230900 source:(1, 37) loss:68.4005
step:231000 source:(1, 66) loss:83.6798
step:231100 source:(1, 39) loss:90.6285
step:231200 source:(1, 66) loss:64.4735
step:231300 source:(1, 66) loss:84.9742
step:231400 source:(1, 66) loss:77.5249
step:231500 source:(1, 66) loss:58.6942
step:231600 source:(1, 66) loss:72.6608
step:231700 source:(1, 66) loss:75.1446
step:231800 source:(1, 66) loss:76.7683
step:231900 source:(1, 32) loss:69.8094
step:232000 source:(1, 50) loss:79.6411
step:232100 source:(1, 66) loss:88.1085
step:232200 source:(1, 66) loss:76.6036
step:232300 source:(1, 66) loss:62.7085
step:232400 source:(1, 44) loss:63.7642
step:232500 source:(1, 44) loss:68.1614
step:232600 source:(1, 66) loss:58.272
step:232700 source:(1, 66) loss:66.5935
step:232800 source:(1, 66) loss:70.8821
step:232900 source:(1, 44) loss:65.9576
step:233000 source:(1, 30) loss:89.5128
step:233100 source:(1, 39) loss:56.8293
step:233200 source:(1, 56) loss:84.6827
step:233300 source:(1, 34) loss:60.7687
step:233400 source:(1, 66) loss:78.8706
step:233500 source:(1, 66) loss:71.6261
step:233600 source:(1, 56) loss:67.7278
step:233700 source:(1, 64) loss:78.4404
step:233800 source:(1, 34) loss:61.2142
step:233900 source:(1, 66) loss:88.7251
step:234000 source:(1, 66) loss:76.8973
step:234100 source:(1, 66) loss:65.3394
step:234200 source:(1, 59) loss:71.2726
step:234300 source:(1, 66) loss:71.8789
step:234400 source:(1, 28) loss:60.1824
step:234500 source:(1, 66) loss:71.1434
step:234600 source:(1, 66) loss:97.1162
step:234700 source:(1, 65) loss:70.9094
step:234800 source:(1, 66) loss:77.3531
step:234900 source:(1, 66) loss:72.3111
step:235000 source:(1, 66) loss:80.1085
step:235100 source:(1, 66) loss:96.0129
step:235200 source:(1, 29) loss:65.961
step:235300 source:(1, 66) loss:76.1243
step:235400 source:(1, 66) loss:61.6755
step:235500 source:(1, 23) loss:57.1751
step:235600 source:(1, 58) loss:71.9516
step:235700 source:(1, 66) loss:83.0487
step:235800 source:(1, 66) loss:70.6933
step:235900 source:(1, 66) loss:75.625
step:236000 source:(1, 66) loss:77.6078
step:236100 source:(1, 66) loss:69.786
step:236200 source:(1, 66) loss:87.1171
step:236300 source:(1, 33) loss:72.9807
step:236400 source:(1, 40) loss:65.4603
step:236500 source:(1, 34) loss:76.6094
step:236600 source:(1, 29) loss:82.1869
step:236700 source:(1, 66) loss:81.8793
step:236800 source:(1, 66) loss:71.7987
step:236900 source:(1, 66) loss:77.6347
step:237000 source:(1, 66) loss:71.5601
step:237100 source:(1, 66) loss:65.8869
step:237200 source:(1, 33) loss:83.8794
step:237300 source:(1, 38) loss:80.4189
step:237400 source:(1, 66) loss:80.5503
step:237500 source:(1, 66) loss:57.7368
step:237600 source:(1, 66) loss:90.2602
step:237700 source:(1, 44) loss:57.7382
step:237800 source:(1, 66) loss:84.5573
step:237900 source:(1, 28) loss:62.3229
step:238000 source:(1, 66) loss:87.2856
step:238100 source:(1, 66) loss:80.9511
step:238200 source:(1, 39) loss:62.689
step:238300 source:(1, 66) loss:92.5419
step:238400 source:(1, 32) loss:70.5742
step:238500 source:(1, 46) loss:58.9251
step:238600 source:(1, 37) loss:96.1963
step:238700 source:(1, 66) loss:80.2217
step:238800 source:(1, 66) loss:65.0956
step:238900 source:(1, 23) loss:72.1737
step:239000 source:(1, 66) loss:78.8583
step:239100 source:(1, 53) loss:68.7801
step:239200 source:(1, 66) loss:69.0372
step:239300 source:(1, 38) loss:82.2676
step:239400 source:(1, 40) loss:74.8935
step:239500 source:(1, 37) loss:80.719
step:239600 source:(1, 66) loss:77.1042
step:239700 source:(1, 26) loss:64.6943
step:239800 source:(1, 37) loss:74.92
step:239900 source:(1, 66) loss:72.9155
step:240000 source:(1, 66) loss:69.1567
step:240100 source:(1, 65) loss:76.6027
step:240200 source:(1, 29) loss:89.6866
step:240300 source:(1, 66) loss:69.785
step:240400 source:(1, 66) loss:80.2574
step:240500 source:(1, 36) loss:65.2186
step:240600 source:(1, 66) loss:76.7599
step:240700 source:(1, 42) loss:77.0133
step:240800 source:(1, 66) loss:65.987
step:240900 source:(1, 66) loss:63.1394
step:241000 source:(1, 33) loss:57.3042
step:241100 source:(1, 66) loss:62.7954
step:241200 source:(1, 66) loss:70.61532018-07-19 23:10:45.199800: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-19 23:10:45.199895: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-19 23:10:45.199932: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
/home/syp/miniconda2/envs/newtf/lib/python3.6/importlib/_bootstrap.py:205: RuntimeWarning: compiletime version 3.5 of module 'tensorflow.python.framework.fast_tensor_util' does not match runtime version 3.6
  return f(*args, **kwds)

step:241300 source:(1, 66) loss:72.5905
step:241400 source:(1, 54) loss:76.7747
step:241500 source:(1, 55) loss:54.2223
step:241600 source:(1, 66) loss:68.4383
step:241700 source:(1, 66) loss:89.9385
step:241800 source:(1, 48) loss:79.1729
step:241900 source:(1, 66) loss:58.0419
step:242000 source:(1, 59) loss:76.9312
step:242100 source:(1, 66) loss:71.8875
step:242200 source:(1, 66) loss:85.9743
step:242300 source:(1, 66) loss:66.8436
step:242400 source:(1, 66) loss:73.2659
step:242500 source:(1, 28) loss:75.287
step:242600 source:(1, 66) loss:69.0312
step:242700 source:(1, 66) loss:60.2656
step:242800 source:(1, 53) loss:63.2463
step:242900 source:(1, 56) loss:86.7073
step:243000 source:(1, 33) loss:68.0945
step:243100 source:(1, 66) loss:80.369
step:243200 source:(1, 66) loss:63.7343
step:243300 source:(1, 66) loss:73.4772
step:243400 source:(1, 37) loss:54.5727
step:243500 source:(1, 32) loss:74.0565
step:243600 source:(1, 33) loss:70.8367
step:243700 source:(1, 66) loss:69.2328
step:243800 source:(1, 64) loss:81.7767
step:243900 source:(1, 54) loss:71.3949
step:244000 source:(1, 66) loss:67.1991
step:244100 source:(1, 66) loss:87.6343
step:244200 source:(1, 63) loss:77.3432
step:244300 source:(1, 66) loss:79.205
step:244400 source:(1, 44) loss:85.8074
step:244500 source:(1, 53) loss:72.6047
step:244600 source:(1, 66) loss:69.2697
step:244700 source:(1, 64) loss:100.039
step:244800 source:(1, 50) loss:65.886
step:244900 source:(1, 66) loss:73.0282
step:245000 source:(1, 66) loss:54.6637
step:245100 source:(1, 66) loss:82.615
step:245200 source:(1, 44) loss:73.8179
step:245300 source:(1, 22) loss:72.3694
step:245400 source:(1, 66) loss:70.475
step:245500 source:(1, 66) loss:76.1746
step:245600 source:(1, 59) loss:73.0416
step:245700 source:(1, 48) loss:54.1942
step:245800 source:(1, 37) loss:78.1496
step:245900 source:(1, 26) loss:76.3061
step:246000 source:(1, 66) loss:74.12
step:246100 source:(1, 66) loss:62.7377
step:246200 source:(1, 66) loss:59.7748
step:246300 source:(1, 55) loss:52.8752
step:246400 source:(1, 66) loss:68.3788
step:246500 source:(1, 66) loss:71.781
step:246600 source:(1, 46) loss:67.1181
step:246700 source:(1, 66) loss:78.5987
step:246800 source:(1, 35) loss:96.7017
step:246900 source:(1, 66) loss:54.1378
step:247000 source:(1, 66) loss:79.2315
step:247100 source:(1, 66) loss:79.7229
step:247200 source:(1, 48) loss:54.3316
step:247300 source:(1, 66) loss:79.6829
step:247400 source:(1, 66) loss:65.6653
step:247500 source:(1, 26) loss:77.1448
step:247600 source:(1, 47) loss:81.1459
step:247700 source:(1, 66) loss:93.239
step:247800 source:(1, 66) loss:76.2108
step:247900 source:(1, 38) loss:85.8478
step:248000 source:(1, 66) loss:71.7461
step:248100 source:(1, 36) loss:75.1052
step:248200 source:(1, 27) loss:70.3054
step:248300 source:(1, 66) loss:45.4928
step:248400 source:(1, 66) loss:59.716
step:248500 source:(1, 66) loss:80.5622
step:248600 source:(1, 66) loss:70.8246
step:248700 source:(1, 66) loss:82.0569
step:248800 source:(1, 37) loss:65.612
step:248900 source:(1, 66) loss:57.9112
step:249000 source:(1, 66) loss:77.7367
step:249100 source:(1, 66) loss:82.4046
step:249200 source:(1, 59) loss:56.2966
step:249300 source:(1, 62) loss:87.9045
step:249400 source:(1, 49) loss:87.8928
step:249500 source:(1, 47) loss:62.7891
step:249600 source:(1, 66) loss:91.0863
step:249700 source:(1, 44) loss:84.3469
step:249800 source:(1, 66) loss:82.2115
step:249900 source:(1, 66) loss:92.4701
step:250000 source:(1, 46) loss:66.3773
reach max steps:250000 loss:66.3773193359375
reached max training steps
epoch:2 eval_bleu:56.23665452003479
the 2 epoch, highest bleu 56.236655
saving model for max training steps
2018-07-20 10:23:25.345162: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-20 10:23:25.513169: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.7335
pciBusID: 0000:01:00.0
totalMemory: 7.92GiB freeMemory: 7.81GiB
2018-07-20 10:23:25.513215: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080, pci bus id: 0000:01:00.0, compute capability: 6.1)
2018-07-20 12:26:03.907215: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-20 12:26:04.040268: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.7335
pciBusID: 0000:02:00.0
totalMemory: 7.92GiB freeMemory: 3.03GiB
2018-07-20 12:26:04.040299: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080, pci bus id: 0000:02:00.0, compute capability: 6.1)
2018-07-20 13:12:23.389957: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-20 13:12:23.390189: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-20 13:12:23.390218: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-20 13:12:23.391432: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-20 13:12:23.391534: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-20 13:30:02.014802: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-20 13:30:02.014875: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-20 13:30:02.014907: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
train_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.train.txt
valid_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.valid.txt
logdir:./log_dir/bsize32.epoch70.lr_c2warm16000/
step:250500 source:(1, 38) loss:69.7987
step:251000 source:(1, 29) loss:71.1525
step:251500 source:(1, 32) loss:77.2246
step:252000 source:(1, 66) loss:59.5778
step:252500 source:(1, 66) loss:102.063
step:253000 source:(1, 65) loss:65.8486
step:253500 source:(1, 66) loss:71.9438
step:254000 source:(1, 66) loss:84.5585
step:254500 source:(1, 66) loss:88.3602
step:255000 source:(1, 28) loss:77.5686
step:255500 source:(1, 61) loss:79.5099
step:256000 source:(1, 66) loss:70.0646
step:256500 source:(1, 66) loss:71.1873
step:257000 source:(1, 61) loss:73.6445
step:257500 source:(1, 22) loss:81.0169
step:258000 source:(1, 47) loss:63.2519
step:258500 source:(1, 66) loss:74.9874
step:259000 source:(1, 66) loss:91.543
step:259500 source:(1, 41) loss:81.2327
step:260000 source:(1, 66) loss:79.5011
step:260500 source:(1, 41) loss:79.9851
step:261000 source:(1, 66) loss:61.8277
step:261500 source:(1, 66) loss:75.7922
